time,q,qdot
0.0,1.5707963267948966,0.0
0.010050251256281407,1.5700531639400475,-0.14788941126782748
0.020100502512562814,1.5678236761973774,-0.2957785769116325
0.03015075376884422,1.564107871177333,-0.4436662573820058
0.04020100502512563,1.558905777284811,-0.591549309870561
0.05025125628140704,1.5522174692254522,-0.7394215777838836
0.06030150753768844,1.5440431018760832,-0.8872730341764505
0.07035175879396985,1.5343829549457462,-1.035088732227401
0.08040201005025126,1.5232374877098138,-1.1828478409808827
0.09045226130653267,1.5106074012880686,-1.3305227190851903
0.10050251256281408,1.4964937162605587,-1.478077884145707
0.11055276381909548,1.480897842953417,-1.6254692127333266
0.12060301507537688,1.4638216949974594,-1.7726427524560766
0.1306532663316583,1.4452677768896638,-1.9195340109685672
0.1407035175879397,1.4252392967288918,-2.0660670410875404
0.15075376884422112,1.403740286901783,-2.212153571119299
0.16080402010050251,1.3807757332535902,-2.3576922216016274
0.1708542713567839,1.3563517093399748,-2.5025677758371705
0.18090452261306533,1.3304755189886461,-2.6466505242806337
0.19095477386934673,1.303155843709656,-2.78979567090417
0.20100502512562815,1.2744028985665181,-2.9318429049654213
0.21105527638190955,1.2442285923886147,-3.072616043373225
0.22110552763819097,1.2126466816980448,-3.21192279771741
0.23115577889447236,1.1796729378973958,-3.3495547436730924
0.24120603015075376,1.1453253081653334,-3.4852874237363083
0.25125628140703515,1.1096240738793297,-3.6188806809711127
0.2613065326633166,1.0725920078820412,-3.750079157218034
0.271356783919598,1.0342545223597157,-3.878613054534446
0.2814070351758794,0.9946398091835073,-4.004199113913028
0.2914572864321608,0.9537789704834926,-4.126541842130825
0.30150753768844224,0.9117061312408494,-4.245335014735291
0.31155778894472363,0.8684585471344978,-4.360263388235544
0.32160804020100503,0.8240766734199094,-4.471004740267508
0.3316582914572864,0.778604228614506,-4.577232147182501
0.3417085427135678,0.7320882343037428,-4.678616370938509
0.35175879396984927,0.6845790173346928,-4.774828673571991
0.36180904522613067,0.636130197392214,-4.865543590630349
0.37185929648241206,0.5867986340581581,-4.950442054577489
0.38190954773869346,0.5366443499457817,-5.029214458854155
0.3919597989949749,0.48573041675263723,-5.101563916473452
0.4020100502512563,0.43412281420156484,-5.167209419093782
0.4120603015075377,0.3818902515769441,-5.225889026595431
0.4221105527638191,0.3291039633622923,-5.277362892943642
0.4321608040201005,0.2758374705901577,-5.321416145641385
0.44221105527638194,0.2221663173516615,-5.3578615408764625
0.45226130653266333,0.16816778115839698,-5.386541802248113
0.4623115577889447,0.1139205599138749,-5.407331661293977
0.4723618090452261,0.05950444434344848,-5.420139469471518
0.4824120603015075,0.004999969852716918,-5.424908413329758
0.49246231155778897,-0.049511932989919176,-5.421617279578762
0.5025125628140703,-0.10395030335814817,-5.410280700546769
0.5125628140703518,-0.15823450452077603,-5.390949026788379
0.5226130653266332,-0.2122845846334711,-5.36370755949328
0.5326633165829145,-0.266021619009524,-5.328675552075864
0.542713567839196,-0.3193680460788271,-5.28600450483463
0.5527638190954774,-0.3722479815571863,-5.2358763770123495
0.5628140703517588,-0.42458751185587285,-5.178501122370711
0.5728643216080402,-0.4763149658186742,-5.114114250431254
0.5829145728643216,-0.5273611527303212,-5.042973847155918
0.592964824120603,-0.5776595801103278,-4.9653576737250935
0.6030150753768845,-0.6271466290677363,-4.8815599369713105
0.6130653266331658,-0.6757617104872464,-4.791888148228398
0.6231155778894473,-0.7234473758489482,-4.696659888746433
0.6331658291457286,-0.7701494087098392,-4.596199661652106
0.6432160804020101,-0.8158168736639221,-4.49083585160774
0.6532663316582915,-0.8604021459254881,-4.380897778190737
0.6633165829145728,-0.903860900320781,-4.266713014697489
0.6733668341708543,-0.9461520827617397,-4.1486048354125264
0.6834170854271356,-0.9872378631891039,-4.026889872921863
0.6934673366834171,-1.027083545835077,-3.9018761977590306
0.7035175879396985,-1.0656574848218439,-3.773861335600328
0.7135678391959799,-1.1029309617184744,-3.6431309358979607
0.7236180904522613,-1.138878065036543,-3.5099573242849695
0.7336683417085427,-1.1734755496081923,-3.3745985666570615
0.7437185929648241,-1.206702687743528,-3.237297680869305
0.7537688442211056,-1.238541116486506,-3.0982819931959096
0.7638190954773869,-1.2689746776965316,-2.9577629229985676
0.7738693467336684,-1.2979892558863553,-2.8159356846538337
0.7839195979899498,-1.3255726182686156,-2.672979429414193
0.7939698492462312,-1.351714250601512,-2.5290573563312537
0.8040201005025126,-1.3764052009411403,-2.3843170597528394
0.8140703517587939,-1.3996379244935533,-2.238890984069439
0.8241206030150754,-1.4214061319791802,-2.0928969534425366
0.8341708542713568,-1.4417046501754238,-1.9464388334972436
0.8442211055276382,-1.4605292795519762,-1.7996072469990327
0.8542713567839196,-1.4778766706020696,-1.6524803433538817
0.864321608040201,-1.493744198440934,-1.5051246516429708
0.8743718592964824,-1.508129852536677,-1.3575959363927717
0.8844221105527639,-1.5210321330920809,-1.2099401067656042
0.8944723618090452,-1.532449954698567,-1.0621941602965372
0.9045226130653267,-1.5423825646263212,-0.9143870974047301
0.914572864321608,-1.5508294638833762,-0.7665409241275692
0.9246231155778895,-1.5577903446427523,-0.6186715768306856
0.9346733668341709,-1.5632650322830668,-0.470789929496244
0.9447236180904522,-1.56725344017126,-0.32290275304563065
0.9547738693467337,-1.5697555334945712,-0.17501369439240264
0.964824120603015,-1.570771302056563,-0.027124271436921293
0.9748743718592965,-1.5703007447287272,0.1207651715550199
0.9849246231155779,-1.568343861772814,0.2686544570995909
0.9949748743718593,-1.5649006586204768,0.4165426165319957
1.0050251256281406,-1.5599711585122564,0.5644268964352398
1.015075376884422,-1.5535554253982657,0.7123017833091064
1.0251256281407035,-1.5456535966400624,0.8601580260393398
